age,triangle,sex,time,count
95,Lower,Female,2013,0
95,Upper,Female,2013,0
96,Lower,Female,2013,0
96,Upper,Female,2013,0
97,Lower,Female,2013,0
97,Upper,Female,2013,0
98,Lower,Female,2013,0
98,Upper,Female,2013,0
99,Lower,Female,2013,0
99,Upper,Female,2013,0
100+,Lower,Female,2013,0
100+,Upper,Female,2013,0
0,Lower,Male,2013,10
0,Upper,Male,2013,5
1,Lower,Male,2013,8
1,Upper,Male,2013,7
2,Lower,Male,2013,5
2,Upper,Male,2013,7
3,Lower,Male,2013,7
3,Upper,Male,2013,13
4,Lower,Male,2013,6
4,Upper,Male,2013,5
5,Lower,Male,2013,8
5,Upper,Male,2013,7
6,Lower,Male,2013,2
6,Upper,Male,2013,4
7,Lower,Male,2013,6
7,Upper,Male,2013,11
8,Lower,Male,2013,7
8,Upper,Male,2013,2
9,Lower,Male,2013,7
9,Upper,Male,2013,7
10,Lower,Male,2013,9
10,Upper,Male,2013,5
11,Lower,Male,2013,1
11,Upper,Male,2013,3
12,Lower,Male,2013,1
12,Upper,Male,2013,6
13,Lower,Male,2013,4
13,Upper,Male,2013,4
14,Lower,Male,2013,6
14,Upper,Male,2013,5
15,Lower,Male,2013,15
15,Upper,Male,2013,46
16,Lower,Male,2013,71
16,Upper,Male,2013,18
17,Lower,Male,2013,16
17,Upper,Male,2013,15
18,Lower,Male,2013,15
18,Upper,Male,2013,10
19,Lower,Male,2013,10
19,Upper,Male,2013,18
20,Lower,Male,2013,8
20,Upper,Male,2013,21
21,Lower,Male,2013,18
21,Upper,Male,2013,10
22,Lower,Male,2013,15
22,Upper,Male,2013,11
23,Lower,Male,2013,20
23,Upper,Male,2013,22
24,Lower,Male,2013,10
24,Upper,Male,2013,17
25,Lower,Male,2013,16
25,Upper,Male,2013,8
26,Lower,Male,2013,15
26,Upper,Male,2013,20
27,Lower,Male,2013,20
27,Upper,Male,2013,18
28,Lower,Male,2013,13
28,Upper,Male,2013,17
29,Lower,Male,2013,9
29,Upper,Male,2013,18
30,Lower,Male,2013,7
30,Upper,Male,2013,10
31,Lower,Male,2013,13
31,Upper,Male,2013,11
32,Lower,Male,2013,11
32,Upper,Male,2013,10
33,Lower,Male,2013,10
33,Upper,Male,2013,12
34,Lower,Male,2013,9
34,Upper,Male,2013,11
35,Lower,Male,2013,9
35,Upper,Male,2013,20
36,Lower,Male,2013,10
36,Upper,Male,2013,9
37,Lower,Male,2013,13
37,Upper,Male,2013,8
38,Lower,Male,2013,7
38,Upper,Male,2013,13
39,Lower,Male,2013,10
39,Upper,Male,2013,13
40,Lower,Male,2013,7
40,Upper,Male,2013,8
41,Lower,Male,2013,3
41,Upper,Male,2013,8
42,Lower,Male,2013,8
42,Upper,Male,2013,8
43,Lower,Male,2013,13
43,Upper,Male,2013,5
44,Lower,Male,2013,8
44,Upper,Male,2013,10
45,Lower,Male,2013,5
45,Upper,Male,2013,8
46,Lower,Male,2013,11
46,Upper,Male,2013,12
47,Lower,Male,2013,11
47,Upper,Male,2013,7
48,Lower,Male,2013,10
48,Upper,Male,2013,7
49,Lower,Male,2013,5
49,Upper,Male,2013,9
50,Lower,Male,2013,9
50,Upper,Male,2013,6
51,Lower,Male,2013,10
51,Upper,Male,2013,8
52,Lower,Male,2013,11
52,Upper,Male,2013,11
53,Lower,Male,2013,10
53,Upper,Male,2013,10
54,Lower,Male,2013,7
54,Upper,Male,2013,5
55,Lower,Male,2013,10
55,Upper,Male,2013,7
56,Lower,Male,2013,11
56,Upper,Male,2013,7
57,Lower,Male,2013,5
57,Upper,Male,2013,11
58,Lower,Male,2013,7
58,Upper,Male,2013,3
59,Lower,Male,2013,14
59,Upper,Male,2013,3
60,Lower,Male,2013,11
60,Upper,Male,2013,6
61,Lower,Male,2013,5
61,Upper,Male,2013,8
62,Lower,Male,2013,3
62,Upper,Male,2013,2
63,Lower,Male,2013,2
63,Upper,Male,2013,4
64,Lower,Male,2013,2
64,Upper,Male,2013,6
65,Lower,Male,2013,12
65,Upper,Male,2013,4
66,Lower,Male,2013,2
66,Upper,Male,2013,5
67,Lower,Male,2013,9
67,Upper,Male,2013,4
68,Lower,Male,2013,5
68,Upper,Male,2013,1
69,Lower,Male,2013,1
69,Upper,Male,2013,3
70,Lower,Male,2013,4
70,Upper,Male,2013,0
71,Lower,Male,2013,3
71,Upper,Male,2013,2
72,Lower,Male,2013,2
72,Upper,Male,2013,1
73,Lower,Male,2013,0
73,Upper,Male,2013,1
74,Lower,Male,2013,0
74,Upper,Male,2013,0
75,Lower,Male,2013,1
75,Upper,Male,2013,0
76,Lower,Male,2013,0
76,Upper,Male,2013,0
77,Lower,Male,2013,0
77,Upper,Male,2013,0
78,Lower,Male,2013,0
78,Upper,Male,2013,0
79,Lower,Male,2013,0
79,Upper,Male,2013,0
80,Lower,Male,2013,0
80,Upper,Male,2013,0
81,Lower,Male,2013,0
81,Upper,Male,2013,0
82,Lower,Male,2013,0
82,Upper,Male,2013,0
83,Lower,Male,2013,0
83,Upper,Male,2013,0
84,Lower,Male,2013,0
84,Upper,Male,2013,0
85,Lower,Male,2013,0
85,Upper,Male,2013,0
86,Lower,Male,2013,0
86,Upper,Male,2013,0
87,Lower,Male,2013,0
87,Upper,Male,2013,0
88,Lower,Male,2013,0
88,Upper,Male,2013,0
89,Lower,Male,2013,0
89,Upper,Male,2013,0
90,Lower,Male,2013,0
90,Upper,Male,2013,0
91,Lower,Male,2013,0
91,Upper,Male,2013,0
92,Lower,Male,2013,0
92,Upper,Male,2013,0
93,Lower,Male,2013,0
93,Upper,Male,2013,0
94,Lower,Male,2013,0
94,Upper,Male,2013,0
95,Lower,Male,2013,0
95,Upper,Male,2013,0
96,Lower,Male,2013,0
96,Upper,Male,2013,0
97,Lower,Male,2013,0
97,Upper,Male,2013,0
98,Lower,Male,2013,0
98,Upper,Male,2013,0
99,Lower,Male,2013,0
99,Upper,Male,2013,0
100+,Lower,Male,2013,0
100+,Upper,Male,2013,0
0,Lower,Female,2014,3
0,Upper,Female,2014,15
1,Lower,Female,2014,9
1,Upper,Female,2014,10
2,Lower,Female,2014,5
2,Upper,Female,2014,5
3,Lower,Female,2014,8
3,Upper,Female,2014,10
4,Lower,Female,2014,6
4,Upper,Female,2014,6
5,Lower,Female,2014,13
5,Upper,Female,2014,9
6,Lower,Female,2014,7
6,Upper,Female,2014,9
7,Lower,Female,2014,5
7,Upper,Female,2014,5
8,Lower,Female,2014,7
8,Upper,Female,2014,5
9,Lower,Female,2014,5
9,Upper,Female,2014,4
10,Lower,Female,2014,7
10,Upper,Female,2014,6
11,Lower,Female,2014,7
11,Upper,Female,2014,7
12,Lower,Female,2014,11
12,Upper,Female,2014,5
13,Lower,Female,2014,4
13,Upper,Female,2014,4
14,Lower,Female,2014,5
14,Upper,Female,2014,9
15,Lower,Female,2014,12
15,Upper,Female,2014,41
16,Lower,Female,2014,62
16,Upper,Female,2014,10
17,Lower,Female,2014,11
17,Upper,Female,2014,8
18,Lower,Female,2014,12
18,Upper,Female,2014,8
19,Lower,Female,2014,19
19,Upper,Female,2014,20
20,Lower,Female,2014,27
20,Upper,Female,2014,19
21,Lower,Female,2014,21
21,Upper,Female,2014,19
22,Lower,Female,2014,14
22,Upper,Female,2014,24
23,Lower,Female,2014,14
23,Upper,Female,2014,12
24,Lower,Female,2014,22
24,Upper,Female,2014,18
25,Lower,Female,2014,13
25,Upper,Female,2014,15
26,Lower,Female,2014,18
26,Upper,Female,2014,11
27,Lower,Female,2014,18
27,Upper,Female,2014,13
28,Lower,Female,2014,15
28,Upper,Female,2014,15
29,Lower,Female,2014,25
29,Upper,Female,2014,12
30,Lower,Female,2014,14
30,Upper,Female,2014,12
31,Lower,Female,2014,10
31,Upper,Female,2014,9
32,Lower,Female,2014,8
32,Upper,Female,2014,14
33,Lower,Female,2014,17
33,Upper,Female,2014,12
34,Lower,Female,2014,5
34,Upper,Female,2014,7
35,Lower,Female,2014,2
35,Upper,Female,2014,6
36,Lower,Female,2014,12
36,Upper,Female,2014,8
37,Lower,Female,2014,12
37,Upper,Female,2014,9
38,Lower,Female,2014,13
38,Upper,Female,2014,6
39,Lower,Female,2014,5
39,Upper,Female,2014,6
40,Lower,Female,2014,6
40,Upper,Female,2014,5
41,Lower,Female,2014,4
41,Upper,Female,2014,7
42,Lower,Female,2014,6
42,Upper,Female,2014,10
43,Lower,Female,2014,4
43,Upper,Female,2014,7
44,Lower,Female,2014,6
44,Upper,Female,2014,3
45,Lower,Female,2014,3
45,Upper,Female,2014,5
46,Lower,Female,2014,8
46,Upper,Female,2014,7
47,Lower,Female,2014,5
47,Upper,Female,2014,9
48,Lower,Female,2014,11
48,Upper,Female,2014,10
49,Lower,Female,2014,8
49,Upper,Female,2014,10
50,Lower,Female,2014,5
50,Upper,Female,2014,7
51,Lower,Female,2014,3
51,Upper,Female,2014,5
52,Lower,Female,2014,7
52,Upper,Female,2014,5
53,Lower,Female,2014,7
53,Upper,Female,2014,9
54,Lower,Female,2014,10
54,Upper,Female,2014,7
55,Lower,Female,2014,5
55,Upper,Female,2014,5
56,Lower,Female,2014,9
56,Upper,Female,2014,8
57,Lower,Female,2014,6
57,Upper,Female,2014,5
58,Lower,Female,2014,6
58,Upper,Female,2014,4
59,Lower,Female,2014,3
59,Upper,Female,2014,5
60,Lower,Female,2014,7
60,Upper,Female,2014,7
61,Lower,Female,2014,3
61,Upper,Female,2014,5
62,Lower,Female,2014,4
62,Upper,Female,2014,1
63,Lower,Female,2014,3
63,Upper,Female,2014,5
64,Lower,Female,2014,5
64,Upper,Female,2014,3
65,Lower,Female,2014,7
65,Upper,Female,2014,3
66,Lower,Female,2014,1
66,Upper,Female,2014,3
67,Lower,Female,2014,0
67,Upper,Female,2014,2
68,Lower,Female,2014,0
68,Upper,Female,2014,0
69,Lower,Female,2014,0
69,Upper,Female,2014,0
70,Lower,Female,2014,1
70,Upper,Female,2014,1
71,Lower,Female,2014,1
71,Upper,Female,2014,1
72,Lower,Female,2014,0
72,Upper,Female,2014,1
73,Lower,Female,2014,1
73,Upper,Female,2014,0
74,Lower,Female,2014,0
74,Upper,Female,2014,1
75,Lower,Female,2014,0
75,Upper,Female,2014,1
76,Lower,Female,2014,0
76,Upper,Female,2014,0
77,Lower,Female,2014,0
77,Upper,Female,2014,0
78,Lower,Female,2014,0
78,Upper,Female,2014,0
79,Lower,Female,2014,0
79,Upper,Female,2014,0
80,Lower,Female,2014,0
80,Upper,Female,2014,0
81,Lower,Female,2014,0
81,Upper,Female,2014,0
82,Lower,Female,2014,0
82,Upper,Female,2014,0
83,Lower,Female,2014,0
83,Upper,Female,2014,0
84,Lower,Female,2014,0
84,Upper,Female,2014,0
85,Lower,Female,2014,0
85,Upper,Female,2014,0
86,Lower,Female,2014,0
86,Upper,Female,2014,0
87,Lower,Female,2014,0
87,Upper,Female,2014,0
88,Lower,Female,2014,0
88,Upper,Female,2014,0
89,Lower,Female,2014,0
89,Upper,Female,2014,0
90,Lower,Female,2014,0
90,Upper,Female,2014,0
91,Lower,Female,2014,0
91,Upper,Female,2014,0
92,Lower,Female,2014,0
92,Upper,Female,2014,0
93,Lower,Female,2014,0
93,Upper,Female,2014,0
94,Lower,Female,2014,0
94,Upper,Female,2014,0
95,Lower,Female,2014,0
95,Upper,Female,2014,0
96,Lower,Female,2014,0
96,Upper,Female,2014,0
97,Lower,Female,2014,0
97,Upper,Female,2014,0
98,Lower,Female,2014,0
98,Upper,Female,2014,0
99,Lower,Female,2014,0
99,Upper,Female,2014,0
100+,Lower,Female,2014,0
100+,Upper,Female,2014,0
0,Lower,Male,2014,7
0,Upper,Male,2014,10
1,Lower,Male,2014,9
1,Upper,Male,2014,7
2,Lower,Male,2014,8
2,Upper,Male,2014,7
3,Lower,Male,2014,11
3,Upper,Male,2014,10
4,Lower,Male,2014,7
4,Upper,Male,2014,5
5,Lower,Male,2014,11
5,Upper,Male,2014,11
6,Lower,Male,2014,7
6,Upper,Male,2014,5
7,Lower,Male,2014,5
7,Upper,Male,2014,5
8,Lower,Male,2014,6
8,Upper,Male,2014,6
9,Lower,Male,2014,6
9,Upper,Male,2014,5
10,Lower,Male,2014,8
10,Upper,Male,2014,7
11,Lower,Male,2014,6
11,Upper,Male,2014,4
12,Lower,Male,2014,1
12,Upper,Male,2014,4
13,Lower,Male,2014,5
13,Upper,Male,2014,2
14,Lower,Male,2014,4
14,Upper,Male,2014,9
15,Lower,Male,2014,9
15,Upper,Male,2014,60
16,Lower,Male,2014,67
16,Upper,Male,2014,17
17,Lower,Male,2014,17
17,Upper,Male,2014,8
18,Lower,Male,2014,20
18,Upper,Male,2014,13
19,Lower,Male,2014,9
19,Upper,Male,2014,17
20,Lower,Male,2014,11
20,Upper,Male,2014,12
21,Lower,Male,2014,21
21,Upper,Male,2014,16
22,Lower,Male,2014,12
22,Upper,Male,2014,28
23,Lower,Male,2014,17
23,Upper,Male,2014,14
24,Lower,Male,2014,14
24,Upper,Male,2014,12
25,Lower,Male,2014,19
25,Upper,Male,2014,13
26,Lower,Male,2014,18
26,Upper,Male,2014,17
27,Lower,Male,2014,11
27,Upper,Male,2014,19
28,Lower,Male,2014,13
28,Upper,Male,2014,18
29,Lower,Male,2014,19
29,Upper,Male,2014,15
30,Lower,Male,2014,15
30,Upper,Male,2014,9
31,Lower,Male,2014,15
31,Upper,Male,2014,13
32,Lower,Male,2014,17
32,Upper,Male,2014,14
33,Lower,Male,2014,12
33,Upper,Male,2014,11
34,Lower,Male,2014,14
34,Upper,Male,2014,11
35,Lower,Male,2014,11
35,Upper,Male,2014,13
36,Lower,Male,2014,15
36,Upper,Male,2014,11
37,Lower,Male,2014,10
37,Upper,Male,2014,9
38,Lower,Male,2014,9
38,Upper,Male,2014,7
39,Lower,Male,2014,9
39,Upper,Male,2014,4
40,Lower,Male,2014,12
40,Upper,Male,2014,6
41,Lower,Male,2014,11
41,Upper,Male,2014,12
42,Lower,Male,2014,8
42,Upper,Male,2014,18
43,Lower,Male,2014,11
43,Upper,Male,2014,10
44,Lower,Male,2014,9
44,Upper,Male,2014,8
45,Lower,Male,2014,8
45,Upper,Male,2014,9
46,Lower,Male,2014,12
46,Upper,Male,2014,6
47,Lower,Male,2014,13
47,Upper,Male,2014,14
48,Lower,Male,2014,9
48,Upper,Male,2014,12
49,Lower,Male,2014,18
49,Upper,Male,2014,7
50,Lower,Male,2014,12
50,Upper,Male,2014,5
51,Lower,Male,2014,8
51,Upper,Male,2014,9
52,Lower,Male,2014,14
52,Upper,Male,2014,6
53,Lower,Male,2014,17
53,Upper,Male,2014,13
54,Lower,Male,2014,5
54,Upper,Male,2014,5
55,Lower,Male,2014,8
55,Upper,Male,2014,6
56,Lower,Male,2014,15
56,Upper,Male,2014,6
57,Lower,Male,2014,7
57,Upper,Male,2014,12
58,Lower,Male,2014,6
58,Upper,Male,2014,4
59,Lower,Male,2014,3
59,Upper,Male,2014,3
60,Lower,Male,2014,2
60,Upper,Male,2014,5
61,Lower,Male,2014,8
61,Upper,Male,2014,4
62,Lower,Male,2014,8
62,Upper,Male,2014,3
63,Lower,Male,2014,5
63,Upper,Male,2014,5
64,Lower,Male,2014,4
64,Upper,Male,2014,8
65,Lower,Male,2014,8
65,Upper,Male,2014,6
66,Lower,Male,2014,4
66,Upper,Male,2014,2
67,Lower,Male,2014,4
67,Upper,Male,2014,3
68,Lower,Male,2014,5
68,Upper,Male,2014,4
69,Lower,Male,2014,1
69,Upper,Male,2014,5
70,Lower,Male,2014,1
70,Upper,Male,2014,2
71,Lower,Male,2014,3
71,Upper,Male,2014,3
72,Lower,Male,2014,0
72,Upper,Male,2014,1
73,Lower,Male,2014,0
73,Upper,Male,2014,0
74,Lower,Male,2014,0
74,Upper,Male,2014,1
75,Lower,Male,2014,0
75,Upper,Male,2014,0
76,Lower,Male,2014,0
76,Upper,Male,2014,0
77,Lower,Male,2014,0
77,Upper,Male,2014,0
78,Lower,Male,2014,0
78,Upper,Male,2014,0
79,Lower,Male,2014,0
79,Upper,Male,2014,0
80,Lower,Male,2014,0
80,Upper,Male,2014,0
81,Lower,Male,2014,0
81,Upper,Male,2014,0
82,Lower,Male,2014,0
82,Upper,Male,2014,0
83,Lower,Male,2014,0
83,Upper,Male,2014,0
84,Lower,Male,2014,0
84,Upper,Male,2014,0
85,Lower,Male,2014,0
85,Upper,Male,2014,0
86,Lower,Male,2014,0
86,Upper,Male,2014,0
87,Lower,Male,2014,0
87,Upper,Male,2014,0
88,Lower,Male,2014,0
88,Upper,Male,2014,0
89,Lower,Male,2014,0
89,Upper,Male,2014,0
90,Lower,Male,2014,0
90,Upper,Male,2014,0
91,Lower,Male,2014,0
91,Upper,Male,2014,0
92,Lower,Male,2014,0
92,Upper,Male,2014,0
93,Lower,Male,2014,0
93,Upper,Male,2014,0
94,Lower,Male,2014,0
94,Upper,Male,2014,0
95,Lower,Male,2014,0
95,Upper,Male,2014,0
96,Lower,Male,2014,0
96,Upper,Male,2014,0
97,Lower,Male,2014,0
97,Upper,Male,2014,0
98,Lower,Male,2014,0
98,Upper,Male,2014,0
99,Lower,Male,2014,0
99,Upper,Male,2014,0
100+,Lower,Male,2014,0
100+,Upper,Male,2014,0
0,Lower,Female,2015,7
0,Upper,Female,2015,10
1,Lower,Female,2015,11
1,Upper,Female,2015,5
2,Lower,Female,2015,8
2,Upper,Female,2015,6
3,Lower,Female,2015,16
3,Upper,Female,2015,5
4,Lower,Female,2015,5
4,Upper,Female,2015,7
5,Lower,Female,2015,13
5,Upper,Female,2015,7
6,Lower,Female,2015,8
6,Upper,Female,2015,7
7,Lower,Female,2015,7
7,Upper,Female,2015,4
8,Lower,Female,2015,9
8,Upper,Female,2015,7
9,Lower,Female,2015,9
9,Upper,Female,2015,4
10,Lower,Female,2015,5
10,Upper,Female,2015,1
11,Lower,Female,2015,7
11,Upper,Female,2015,4
12,Lower,Female,2015,7
12,Upper,Female,2015,7
13,Lower,Female,2015,2
13,Upper,Female,2015,5
14,Lower,Female,2015,5
14,Upper,Female,2015,6
15,Lower,Female,2015,21
15,Upper,Female,2015,28
16,Lower,Female,2015,75
16,Upper,Female,2015,12
17,Lower,Female,2015,17
17,Upper,Female,2015,9
18,Lower,Female,2015,10
18,Upper,Female,2015,12
19,Lower,Female,2015,10
19,Upper,Female,2015,19
20,Lower,Female,2015,30
20,Upper,Female,2015,21
21,Lower,Female,2015,34
21,Upper,Female,2015,13
22,Lower,Female,2015,14
22,Upper,Female,2015,22
23,Lower,Female,2015,23
23,Upper,Female,2015,17
24,Lower,Female,2015,22
24,Upper,Female,2015,15
25,Lower,Female,2015,12
25,Upper,Female,2015,21
26,Lower,Female,2015,19
26,Upper,Female,2015,16
27,Lower,Female,2015,20
27,Upper,Female,2015,22
28,Lower,Female,2015,21
28,Upper,Female,2015,19
29,Lower,Female,2015,15
29,Upper,Female,2015,14
30,Lower,Female,2015,20
30,Upper,Female,2015,21
31,Lower,Female,2015,13
31,Upper,Female,2015,11
32,Lower,Female,2015,19
32,Upper,Female,2015,10
33,Lower,Female,2015,11
33,Upper,Female,2015,10
34,Lower,Female,2015,11
34,Upper,Female,2015,9
35,Lower,Female,2015,11
35,Upper,Female,2015,14
36,Lower,Female,2015,10
36,Upper,Female,2015,8
37,Lower,Female,2015,5
37,Upper,Female,2015,3
38,Lower,Female,2015,6
38,Upper,Female,2015,3
39,Lower,Female,2015,7
39,Upper,Female,2015,4
40,Lower,Female,2015,5
40,Upper,Female,2015,6
41,Lower,Female,2015,5
41,Upper,Female,2015,9
42,Lower,Female,2015,5
42,Upper,Female,2015,5
43,Lower,Female,2015,5
43,Upper,Female,2015,4
44,Lower,Female,2015,13
44,Upper,Female,2015,7
45,Lower,Female,2015,4
45,Upper,Female,2015,10
46,Lower,Female,2015,4
46,Upper,Female,2015,5
47,Lower,Female,2015,8
47,Upper,Female,2015,7
48,Lower,Female,2015,11
48,Upper,Female,2015,14
49,Lower,Female,2015,10
49,Upper,Female,2015,5
50,Lower,Female,2015,3
50,Upper,Female,2015,2
51,Lower,Female,2015,5
51,Upper,Female,2015,9
52,Lower,Female,2015,6
52,Upper,Female,2015,7
53,Lower,Female,2015,4
53,Upper,Female,2015,6
54,Lower,Female,2015,7
54,Upper,Female,2015,5
55,Lower,Female,2015,5
55,Upper,Female,2015,6
56,Lower,Female,2015,4
56,Upper,Female,2015,11
57,Lower,Female,2015,7
57,Upper,Female,2015,4
58,Lower,Female,2015,6
58,Upper,Female,2015,4
59,Lower,Female,2015,7
59,Upper,Female,2015,4
60,Lower,Female,2015,3
60,Upper,Female,2015,5
61,Lower,Female,2015,6
61,Upper,Female,2015,7
62,Lower,Female,2015,6
62,Upper,Female,2015,2
63,Lower,Female,2015,7
63,Upper,Female,2015,2
64,Lower,Female,2015,5
64,Upper,Female,2015,10
65,Lower,Female,2015,4
65,Upper,Female,2015,5
66,Lower,Female,2015,4
66,Upper,Female,2015,2
67,Lower,Female,2015,1
67,Upper,Female,2015,2
68,Lower,Female,2015,0
68,Upper,Female,2015,0
69,Lower,Female,2015,4
69,Upper,Female,2015,3
70,Lower,Female,2015,2
70,Upper,Female,2015,1
71,Lower,Female,2015,0
71,Upper,Female,2015,1
72,Lower,Female,2015,0
72,Upper,Female,2015,0
73,Lower,Female,2015,0
73,Upper,Female,2015,0
74,Lower,Female,2015,1
74,Upper,Female,2015,2
75,Lower,Female,2015,0
75,Upper,Female,2015,0
76,Lower,Female,2015,0
76,Upper,Female,2015,0
77,Lower,Female,2015,0
77,Upper,Female,2015,0
78,Lower,Female,2015,0
78,Upper,Female,2015,0
79,Lower,Female,2015,0
79,Upper,Female,2015,0
80,Lower,Female,2015,0
80,Upper,Female,2015,0
81,Lower,Female,2015,0
81,Upper,Female,2015,0
82,Lower,Female,2015,1
82,Upper,Female,2015,0
83,Lower,Female,2015,0
83,Upper,Female,2015,0
84,Lower,Female,2015,0
84,Upper,Female,2015,0
85,Lower,Female,2015,0
85,Upper,Female,2015,0
86,Lower,Female,2015,0
86,Upper,Female,2015,0
87,Lower,Female,2015,0
87,Upper,Female,2015,0
88,Lower,Female,2015,0
88,Upper,Female,2015,0
89,Lower,Female,2015,0
89,Upper,Female,2015,0
90,Lower,Female,2015,0
90,Upper,Female,2015,0
91,Lower,Female,2015,0
91,Upper,Female,2015,0
92,Lower,Female,2015,0
92,Upper,Female,2015,0
93,Lower,Female,2015,0
93,Upper,Female,2015,0
94,Lower,Female,2015,0
94,Upper,Female,2015,0
95,Lower,Female,2015,0
95,Upper,Female,2015,0
96,Lower,Female,2015,0
96,Upper,Female,2015,0
97,Lower,Female,2015,0
97,Upper,Female,2015,0
98,Lower,Female,2015,0
98,Upper,Female,2015,0
99,Lower,Female,2015,0
99,Upper,Female,2015,0
100+,Lower,Female,2015,0
100+,Upper,Female,2015,0
0,Lower,Male,2015,8
0,Upper,Male,2015,9
1,Lower,Male,2015,14
1,Upper,Male,2015,3
2,Lower,Male,2015,7
2,Upper,Male,2015,5
3,Lower,Male,2015,2
3,Upper,Male,2015,7
4,Lower,Male,2015,5
4,Upper,Male,2015,8
5,Lower,Male,2015,13
5,Upper,Male,2015,7
6,Lower,Male,2015,6
6,Upper,Male,2015,6
7,Lower,Male,2015,7
7,Upper,Male,2015,7
8,Lower,Male,2015,4
8,Upper,Male,2015,10
9,Lower,Male,2015,7
9,Upper,Male,2015,6
10,Lower,Male,2015,9
10,Upper,Male,2015,5
11,Lower,Male,2015,3
11,Upper,Male,2015,8
12,Lower,Male,2015,3
12,Upper,Male,2015,2
13,Lower,Male,2015,4
13,Upper,Male,2015,6
14,Lower,Male,2015,8
14,Upper,Male,2015,8
15,Lower,Male,2015,17
15,Upper,Male,2015,36
16,Lower,Male,2015,59
16,Upper,Male,2015,7
17,Lower,Male,2015,16
17,Upper,Male,2015,15
18,Lower,Male,2015,12
18,Upper,Male,2015,12
19,Lower,Male,2015,10
19,Upper,Male,2015,17
20,Lower,Male,2015,17
20,Upper,Male,2015,12
21,Lower,Male,2015,23
21,Upper,Male,2015,15
22,Lower,Male,2015,20
22,Upper,Male,2015,19
23,Lower,Male,2015,18
23,Upper,Male,2015,15
24,Lower,Male,2015,7
24,Upper,Male,2015,10
25,Lower,Male,2015,18
25,Upper,Male,2015,14
26,Lower,Male,2015,14
26,Upper,Male,2015,12
27,Lower,Male,2015,17
27,Upper,Male,2015,18
28,Lower,Male,2015,16
28,Upper,Male,2015,14
29,Lower,Male,2015,17
29,Upper,Male,2015,15
30,Lower,Male,2015,18
30,Upper,Male,2015,9
31,Lower,Male,2015,16
31,Upper,Male,2015,7
32,Lower,Male,2015,9
32,Upper,Male,2015,9
33,Lower,Male,2015,9
33,Upper,Male,2015,16
34,Lower,Male,2015,14
34,Upper,Male,2015,6
35,Lower,Male,2015,9
35,Upper,Male,2015,5
36,Lower,Male,2015,10
36,Upper,Male,2015,25
37,Lower,Male,2015,14
37,Upper,Male,2015,10
38,Lower,Male,2015,12
38,Upper,Male,2015,7
39,Lower,Male,2015,10
39,Upper,Male,2015,7
40,Lower,Male,2015,9
40,Upper,Male,2015,9
41,Lower,Male,2015,7
41,Upper,Male,2015,4
42,Lower,Male,2015,7
42,Upper,Male,2015,7
43,Lower,Male,2015,8
43,Upper,Male,2015,10
44,Lower,Male,2015,5
44,Upper,Male,2015,9
45,Lower,Male,2015,7
45,Upper,Male,2015,13
46,Lower,Male,2015,12
46,Upper,Male,2015,13
47,Lower,Male,2015,7
47,Upper,Male,2015,4
48,Lower,Male,2015,5
48,Upper,Male,2015,7
49,Lower,Male,2015,11
49,Upper,Male,2015,6
50,Lower,Male,2015,7
50,Upper,Male,2015,10
51,Lower,Male,2015,8
51,Upper,Male,2015,9
52,Lower,Male,2015,6
52,Upper,Male,2015,8
53,Lower,Male,2015,8
53,Upper,Male,2015,5
54,Lower,Male,2015,12
54,Upper,Male,2015,6
55,Lower,Male,2015,6
55,Upper,Male,2015,9
56,Lower,Male,2015,5
56,Upper,Male,2015,5
57,Lower,Male,2015,9
57,Upper,Male,2015,4
58,Lower,Male,2015,6
58,Upper,Male,2015,2
59,Lower,Male,2015,8
59,Upper,Male,2015,3
60,Lower,Male,2015,1
60,Upper,Male,2015,8
61,Lower,Male,2015,5
61,Upper,Male,2015,8
62,Lower,Male,2015,5
62,Upper,Male,2015,3
63,Lower,Male,2015,5
63,Upper,Male,2015,6
64,Lower,Male,2015,10
64,Upper,Male,2015,6
65,Lower,Male,2015,4
65,Upper,Male,2015,4
66,Lower,Male,2015,7
66,Upper,Male,2015,5
67,Lower,Male,2015,1
67,Upper,Male,2015,2
68,Lower,Male,2015,1
68,Upper,Male,2015,2
69,Lower,Male,2015,1
69,Upper,Male,2015,1
70,Lower,Male,2015,8
70,Upper,Male,2015,2
71,Lower,Male,2015,2
71,Upper,Male,2015,2
72,Lower,Male,2015,0
72,Upper,Male,2015,1
73,Lower,Male,2015,3
73,Upper,Male,2015,2
74,Lower,Male,2015,2
74,Upper,Male,2015,0
75,Lower,Male,2015,1
75,Upper,Male,2015,0
76,Lower,Male,2015,0
76,Upper,Male,2015,0
77,Lower,Male,2015,1
77,Upper,Male,2015,0
78,Lower,Male,2015,0
78,Upper,Male,2015,0
79,Lower,Male,2015,0
79,Upper,Male,2015,0
80,Lower,Male,2015,0
80,Upper,Male,2015,0
81,Lower,Male,2015,0
81,Upper,Male,2015,0
82,Lower,Male,2015,0
82,Upper,Male,2015,0
83,Lower,Male,2015,1
83,Upper,Male,2015,0
84,Lower,Male,2015,0
84,Upper,Male,2015,0
85,Lower,Male,2015,1
85,Upper,Male,2015,0
86,Lower,Male,2015,0
86,Upper,Male,2015,0
87,Lower,Male,2015,0
87,Upper,Male,2015,0
88,Lower,Male,2015,0
88,Upper,Male,2015,0
